timestamp,marker_id,x,y,theta
1782318529.2684605,0,80.0,308.0,-86.9
1782318529.3138635,1,379.0,150.0,117.2
1782318529.3138635,0,81.0,310.0,-86.9
1782318529.3433979,1,379.0,150.0,117.2
1782318529.3433979,0,81.0,313.0,-85.2
1782318529.3915358,1,379.0,150.0,117.2
1782318529.3915358,0,82.0,315.0,-85.2
1782318529.4375439,1,379.0,150.0,117.2
1782318529.4375439,0,82.0,317.0,-83.8
1782318529.4694355,1,379.0,150.0,117.2
1782318529.4694355,0,83.0,319.0,-83.8
1782318529.5145695,1,379.0,150.0,117.2
1782318529.5145695,0,83.0,319.0,-83.8
1782318529.5622015,1,379.0,150.0,117.2
1782318529.5622015,0,84.0,324.0,-82.1
1782318529.6087286,1,379.0,150.0,117.2
1782318529.6087286,0,85.0,326.0,-83.7
1782318529.6370845,1,379.0,150.0,117.2
1782318529.6370845,0,85.0,328.0,-80.8
1782318529.686354,1,379.0,150.0,117.2
1782318529.686354,0,85.0,328.0,-80.8
1782318529.7322931,1,379.0,150.0,117.2
1782318529.7322931,0,85.0,328.0,-80.8
1782318529.763315,1,379.0,150.0,117.2
1782318529.763315,0,87.0,332.0,-80.8
1782318529.807421,1,379.0,150.0,117.2
1782318529.807421,0,89.0,337.0,-80.5
1782318529.853892,1,379.0,150.0,117.2
1782318529.853892,0,89.0,339.0,-77.8
1782318529.9014187,1,379.0,150.0,117.2
1782318529.9014187,0,90.0,341.0,-77.5
1782318529.9344544,1,379.0,150.0,117.2
1782318529.9344544,0,91.0,343.0,-77.5
1782318529.9795787,1,379.0,150.0,117.2
1782318529.9795787,0,92.0,345.0,-77.5
